transaction_id,customer_id,product_id,order_date,order_year,order_month,product_name,category,subcategory,brand,original_price_inr,discount_percent,final_amount_inr,delivery_charges,delivery_days,customer_city,customer_state,age_group,is_prime_member,payment_method,return_status,customer_rating,is_festival_sale,festival_name
94a52e74-af76-4ac4-9cd0-61fe9ffe124c,CUST3331,PROD1996,2019-03-01,2019,2019-03,Electronics Cameras Model 950,Electronics,Cameras,BrandC,3499.85,5.55,3305.61,0,4,Delhi,Delhi,25-34,False,COD,No Return,3.31,False,
3ce2e2e0-9e17-4130-aede-ff650b01e577,CUST4251,PROD1758,2024-07-01,2024,2024-07,Grocery Snacks Model 521,Grocery,Snacks,BrandB,1605.14,5.23,1621.19,0,5,Nagpur,Maharashtra,25-34,False,Card,No Return,3.83,False,
980166b6-cee5-4ca1-8f46-1e04d5938944,CUST3404,PROD1531,2017-06-10,2017,2017-06,Books Children Model 866,Books,Children,BrandJ,1268.96,3.21,1228.23,60,0,Jaipur,Rajasthan,45-54,False,UPI,No Return,5.0,False,
a6f61183-bdef-4715-8906-f9088376b9e2,CUST1140,PROD1306,2019-10-17,2019,2019-10,Books Academic Model 933,Books,Academic,BrandF,617.76,36.76,390.67,0,3,Lucknow,Uttar Pradesh,35-44,False,UPI,No Return,4.08,False,
b35feabf-c48a-4479-9aad-44d9a5faed87,CUST2214,PROD543,2019-11-23,2019,2019-11,Electronics Laptops Model 704,Electronics,Laptops,BrandE,2655.43,7.07,2467.69,30,3,Kolkata,West Bengal,18-24,True,Card,No Return,3.85,False,
f3f35aea-3450-4a82-a7da-7c58244b6d1f,CUST3666,PROD252,2024-01-13,2024,2024-01,Books Fiction Model 437,Books,Fiction,BrandJ,1157.01,2.12,1207.48,0,6,Coimbatore,Tamil Nadu,25-34,True,NetBanking,No Return,3.95,False,
c8b719cc-7481-4db4-8225-bcbea0770ce3,CUST3863,PROD1982,2023-04-25,2023,2023-04,Grocery Beverages Model 297,Grocery,Beverages,BrandJ,3163.66,4.44,3023.19,60,1,Lucknow,Uttar Pradesh,45-54,True,COD,Returned,5.0,False,
8f126a5d-1133-4b15-bbad-08a2ebee16df,CUST3929,PROD1044,2019-06-17,2019,2019-06,Books Children Model 165,Books,Children,BrandI,60.15,1.12,159.48,40,0,Visakhapatnam,Andhra Pradesh,18-24,False,UPI,No Return,3.88,False,
fb4a60d0-584f-4784-9455-2b1e4ce006a7,CUST1236,PROD775,2020-06-01,2020,2020-06,Beauty Haircare Model 169,Beauty,Haircare,BrandG,2443.76,3.59,2356.03,0,6,Vadodara,Gujarat,35-44,False,UPI,No Return,4.87,False,
e3b9d785-c423-47e8-973f-6ca3370f79c6,CUST2641,PROD726,2019-02-24,2019,2019-02,Home & Kitchen Home Decor Model 500,Home & Kitchen,Home Decor,BrandA,1956.9,34.91,1273.75,30,8,Coimbatore,Tamil Nadu,25-34,False,Card,No Return,4.11,False,
7dbc00dd-295a-41c4-87c2-c52c51e88060,CUST4619,PROD1489,2017-02-28,2017,2017-02,Home & Kitchen Kitchen Appliances Model 976,Home & Kitchen,Kitchen Appliances,BrandJ,256.3,6.53,289.56,60,5,Nagpur,Maharashtra,18-24,False,UPI,No Return,2.81,True,Prime Day
2074ad45-1b23-4692-b0d3-ec25b002ec8c,CUST1342,PROD886,2019-09-05,2019,2019-09,Fashion Men Clothing Model 201,Fashion,Men Clothing,BrandG,292.15,8.03,268.69,0,4,Coimbatore,Tamil Nadu,35-44,False,Card,No Return,5.0,False,
b82a3135-1820-4063-946f-cb09219d481e,CUST3141,PROD2039,2025-05-24,2025,2025-05,Fashion Footwear Model 869,Fashion,Footwear,BrandF,2070.24,11.03,1841.89,40,9,Mysuru,Karnataka,18-24,False,UPI,No Return,3.49,True,Diwali
82e018b2-c88c-4b1a-9b29-be7283e4d9b8,CUST3145,PROD1014,2019-05-02,2019,2019-05,Fashion Accessories Model 927,Fashion,Accessories,BrandI,430.42,1.19,475.3,40,0,Lucknow,Uttar Pradesh,35-44,True,Card,No Return,5.0,False,
d650e9f3-4f94-48e3-9ae9-9eae93111def,CUST1717,PROD1926,2016-09-22,2016,2016-09,Fashion Footwear Model 366,Fashion,Footwear,BrandB,2766.84,3.05,2682.45,100,1,Indore,Madhya Pradesh,35-44,False,UPI,No Return,4.11,False,
f0025117-7e9a-4b70-a7e7-83e59db0e0aa,CUST3167,PROD932,2017-04-05,2017,2017-04,Grocery Personal Care Model 117,Grocery,Personal Care,BrandI,923.15,3.07,894.81,30,1,Coimbatore,Tamil Nadu,35-44,False,NetBanking,No Return,5.0,False,
d7165d4d-2065-40ef-a9e5-601d7a40c2e7,CUST1794,PROD193,2019-07-31,2019,2019-07,Grocery Snacks Model 929,Grocery,Snacks,BrandE,3007.54,1.04,2976.26,0,3,Pune,Maharashtra,25-34,False,UPI,No Return,3.81,False,
202cd736-3601-4dbe-a1b6-d265c518012c,CUST3214,PROD1352,2015-07-18,2015,2015-07,Books Non-Fiction Model 131,Books,Non-Fiction,BrandJ,1596.7,7.6,1475.35,50,0,Jaipur,Rajasthan,35-44,True,NetBanking,No Return,4.81,False,
37e85177-8100-4108-9555-0cb379e6cf3d,CUST1271,PROD1786,2022-02-26,2022,2022-02,Beauty Wellness Model 988,Beauty,Wellness,BrandJ,2268.66,4.9,2157.5,100,6,Chennai,Tamil Nadu,45-54,True,UPI,No Return,2.88,False,
ce30d98b-bd59-435a-8313-ddb4ec50b307,CUST3496,PROD653,2019-05-14,2019,2019-05,Home & Kitchen Home Decor Model 425,Home & Kitchen,Home Decor,BrandA,87.15,5.01,182.78,0,3,Mysuru,Karnataka,35-44,False,NetBanking,No Return,2.96,False,
0d66ec8e-28c7-48eb-8230-75d94d6804e3,CUST3347,PROD759,2015-02-28,2015,2015-02,Home & Kitchen Furniture Model 686,Home & Kitchen,Furniture,BrandE,205.19,5.06,269.81,30,0,Coimbatore,Tamil Nadu,35-44,False,Card,No Return,4.28,False,
9bb11989-d8b6-43b7-b9a4-d398d92dd98e,CUST1690,PROD1568,2015-01-05,2015,2015-01,Beauty Haircare Model 250,Beauty,Haircare,BrandA,7197.97,7.02,6792.67,60,5,Bengaluru,Karnataka,25-34,False,Wallet,No Return,4.64,False,
fa6a191e-3f17-490a-9aed-eb6237a4091c,CUST4446,PROD1883,2021-11-05,2021,2021-11,Electronics Laptops Model 964,Electronics,Laptops,BrandE,457.21,0.89,453.14,0,5,Ahmedabad,Gujarat,18-24,False,NetBanking,No Return,4.92,False,
0b90154c-8674-4585-bc50-b976022d117e,CUST2485,PROD1348,2020-02-29,2020,2020-02,Fashion Men Clothing Model 772,Fashion,Men Clothing,BrandE,881.81,2.22,962.23,0,1,Bhopal,Madhya Pradesh,35-44,False,NetBanking,No Return,4.75,False,
4be63a57-2ebe-4f18-870c-a6ee66659a02,CUST3138,PROD1645,2020-08-13,2020,2020-08,Books Academic Model 905,Books,Academic,BrandI,2685.08,1.26,2726.25,30,0,Visakhapatnam,Andhra Pradesh,35-44,True,Card,No Return,3.96,False,
021e5591-b615-43e7-a781-ed98de9c4e1b,CUST1689,PROD2088,2017-06-19,2017,2017-06,Grocery Staples Model 854,Grocery,Staples,BrandF,3042.92,3.15,2947.07,40,2,Vadodara,Gujarat,35-44,False,UPI,No Return,4.51,False,
3fb6d4ce-5a30-424d-a2c2-35a69699cdb2,CUST3114,PROD529,2025-05-29,2025,2025-05,Electronics Cameras Model 297,Electronics,Cameras,BrandA,1226.59,5.67,1157.04,0,1,Hyderabad,Telangana,45-54,True,Wallet,No Return,3.18,False,
b18beeaf-4739-4494-a2a7-62b72eaf3a61,CUST4325,PROD1184,2016-01-13,2016,2016-01,Grocery Staples Model 579,Grocery,Staples,BrandI,1288.96,0.1,1287.67,0,4,Lucknow,Uttar Pradesh,35-44,False,COD,No Return,3.04,False,
a82b0521-4c23-4db6-861e-04b223011cbf,CUST3551,PROD1223,2019-08-25,2019,2019-08,Beauty Skincare Model 530,Beauty,Skincare,BrandC,1018.94,10.01,916.94,0,4,Nagpur,Maharashtra,35-44,True,Card,No Return,2.96,False,
da017e1b-2f9e-424a-a704-0d9c3966680c,CUST1110,PROD410,2021-06-30,2021,2021-06,Grocery Beverages Model 582,Grocery,Beverages,BrandJ,4083.3,18.08,3345.04,0,3,Bhopal,Madhya Pradesh,25-34,True,COD,No Return,4.14,False,
bcc926fd-810a-4672-9bed-feffec66e4cc,CUST3748,PROD1919,2015-08-16,2015,2015-08,Home & Kitchen Bath Model 557,Home & Kitchen,Bath,BrandJ,150.0,2.04,146.94,0,6,Jaipur,Rajasthan,18-24,False,Card,No Return,3.43,False,
ce0fa785-7910-4065-9ecb-9d9d6a907864,CUST1317,PROD1776,2020-11-19,2020,2020-11,Grocery Staples Model 963,Grocery,Staples,BrandH,1931.71,5.66,1822.38,30,0,Nagpur,Maharashtra,25-34,True,UPI,No Return,4.03,True,Eid
757c1890-fbae-4e29-80b3-5d5ca6c673ee,CUST2513,PROD1144,2018-05-24,2018,2018-05,Sports Accessories Model 271,Sports,Accessories,BrandG,1286.72,26.93,940.21,60,7,Pune,Maharashtra,25-34,False,Card,No Return,4.03,True,Prime Day
ffcf59b1-604a-4b08-8819-a71c24d48272,CUST3806,PROD1080,2015-03-11,2015,2015-03,Fashion Women Clothing Model 343,Fashion,Women Clothing,BrandJ,1495.58,31.44,1100.37,0,5,Kolkata,West Bengal,25-34,False,COD,No Return,3.08,False,
0fc3e2de-c46c-407f-b533-a5991d5b1684,CUST4023,PROD280,2018-09-28,2018,2018-09,Home & Kitchen Kitchen Appliances Model 258,Home & Kitchen,Kitchen Appliances,BrandJ,370.86,7.6,342.67,40,4,Patna,Bihar,25-34,False,NetBanking,No Return,3.84,False,
663a2cc9-ef28-49a5-8fd6-707aee337c45,CUST4340,PROD1755,2016-07-02,2016,2016-07,Electronics Cameras Model 107,Electronics,Cameras,BrandG,2456.18,3.76,2363.83,0,6,Thiruvananthapuram,Kerala,18-24,True,Card,No Return,5.0,False,
fd45d181-4823-44db-9b97-a0191b391ce6,CUST3414,PROD1236,2016-08-24,2016,2016-08,Electronics Laptops Model 329,Electronics,Laptops,BrandE,5453.89,2.67,5308.27,60,6,Visakhapatnam,Andhra Pradesh,35-44,False,NetBanking,No Return,4.25,False,
cec47db4-04b9-41d2-b212-5328ddf7e512,CUST1993,PROD1561,2015-07-09,2015,2015-07,Fashion Accessories Model 602,Fashion,Accessories,BrandF,896.15,6.15,841.04,0,6,Thiruvananthapuram,Kerala,25-34,False,NetBanking,No Return,4.2,False,
0d69c161-9377-4a0d-8cc2-9be26afea053,CUST2451,PROD1514,2018-10-17,2018,2018-10,Home & Kitchen Bath Model 552,Home & Kitchen,Bath,BrandD,4059.78,2.2,3970.46,100,6,Hyderabad,Telangana,45-54,False,COD,No Return,5.0,False,
75275414-509d-46d5-917c-fd60615aa2f9,CUST1174,PROD1495,2022-02-02,2022,2022-02,Grocery Snacks Model 550,Grocery,Snacks,BrandA,3977.19,4.27,3807.36,0,0,Bengaluru,Karnataka,25-34,False,NetBanking,No Return,3.12,False,
32ddb6d0-5c0b-49b9-b02e-3b9582e7d75d,CUST4367,PROD673,2022-12-21,2022,2022-12,Fashion Footwear Model 476,Fashion,Footwear,BrandI,2275.73,17.85,1869.51,0,7,Kolkata,West Bengal,55+,True,UPI,No Return,5.0,True,Diwali
cae28e48-a1d3-4bfb-94e4-094fe511c647,CUST1624,PROD2017,2023-06-10,2023,2023-06,Electronics Audio Model 971,Electronics,Audio,BrandA,597.29,0.57,668.89,0,1,Patna,Bihar,55+,True,Card,No Return,2.95,False,
2c0e90ea-0df6-4614-ab51-ff4dd2696c65,CUST3464,PROD252,2020-12-26,2020,2020-12,Books Children Model 999,Books,Children,BrandH,1695.09,4.53,1618.3,40,5,Patna,Bihar,18-24,False,UPI,Returned,3.92,False,
63cf1570-6cce-4b4c-8eff-525322f29354,CUST2093,PROD831,2022-01-14,2022,2022-01,Fashion Footwear Model 369,Fashion,Footwear,BrandG,1044.56,4.4,998.6,60,1,Indore,Madhya Pradesh,35-44,True,COD,No Return,4.4,False,
ba315474-b40d-4f0e-916d-59133c751ddd,CUST4507,PROD975,2023-02-20,2023,2023-02,Sports Fitness Model 167,Sports,Fitness,BrandG,3242.61,0.03,3241.64,0,6,Chennai,Tamil Nadu,35-44,True,COD,No Return,5.0,False,
39eae8a7-a8cc-4aa4-8a06-c37757be4c65,CUST2454,PROD1292,2016-05-02,2016,2016-05,Grocery Snacks Model 563,Grocery,Snacks,BrandC,1835.62,2.65,1861.98,40,8,Chennai,Tamil Nadu,35-44,True,Card,Returned,4.46,False,
c28da187-b545-4083-8c95-91bae8a6afec,CUST3910,PROD177,2017-05-03,2017,2017-05,Electronics Mobiles Model 439,Electronics,Mobiles,BrandI,1524.72,0.83,1512.06,0,6,Lucknow,Uttar Pradesh,35-44,False,UPI,No Return,3.97,False,
4fe80025-0697-4cad-bd40-b69732d84dc4,CUST4016,PROD863,2024-08-01,2024,2024-08,Electronics Audio Model 741,Electronics,Audio,BrandE,4175.2,13.23,3622.82,0,6,Indore,Madhya Pradesh,25-34,True,Wallet,No Return,5.0,False,
0aa828f0-3585-468f-b803-e0a3eb5cb098,CUST2574,PROD1833,2023-11-30,2023,2023-11,Home & Kitchen Home Decor Model 498,Home & Kitchen,Home Decor,BrandC,4464.66,12.87,3890.06,30,2,Mysuru,Karnataka,35-44,False,Card,No Return,4.18,False,
14f7f9c3-f6a0-4438-af13-64bdb0bfb8df,CUST2096,PROD1617,2020-06-17,2020,2020-06,Grocery Staples Model 534,Grocery,Staples,BrandB,1383.62,3.1,1340.73,0,8,Coimbatore,Tamil Nadu,18-24,True,UPI,No Return,4.78,False,
d75328f4-a5f8-4fd0-823e-257a84aafa2e,CUST3260,PROD247,2021-05-01,2021,2021-05,Beauty Haircare Model 201,Beauty,Haircare,BrandD,1460.52,18.35,1192.51,60,3,Lucknow,Uttar Pradesh,45-54,False,Card,No Return,4.78,False,
27bce703-19b2-427c-b0b2-14a053831860,CUST4347,PROD1251,2017-11-11,2017,2017-11,Electronics Cameras Model 930,Electronics,Cameras,BrandH,3934.96,2.49,3911.98,0,5,Chennai,Tamil Nadu,35-44,False,UPI,No Return,4.74,False,
1d0e8f39-4539-4ee5-97b9-f220c2872f48,CUST4977,PROD512,2017-09-15,2017,2017-09,Books Fiction Model 931,Books,Fiction,BrandC,2071.31,4.25,2033.28,0,1,Mysuru,Karnataka,55+,False,Card,No Return,3.37,False,
f5a7d421-a021-496a-a1d3-5a6f7cfe665f,CUST1766,PROD338,2024-03-09,2024,2024-03,Home & Kitchen Furniture Model 525,Home & Kitchen,Furniture,BrandG,1533.52,32.17,1040.19,0,0,Kolkata,West Bengal,35-44,True,Card,No Return,4.55,True,Prime Day
5952e12f-e1f9-4f30-a7b3-76efe501ed49,CUST4058,PROD907,2018-07-07,2018,2018-07,Grocery Snacks Model 278,Grocery,Snacks,BrandA,1735.14,4.75,1702.72,0,4,Chennai,Tamil Nadu,18-24,False,UPI,No Return,4.41,False,
a3cb54a9-4f60-4f1c-a0b9-22da042e5436,CUST4684,PROD527,2015-10-24,2015,2015-10,Books Children Model 667,Books,Children,BrandD,1511.06,8.59,1456.26,100,3,Surat,Gujarat,25-34,False,UPI,No Return,4.17,False,
706e6ac9-0754-4069-a07a-f7d85b003fef,CUST1613,PROD1401,2018-09-03,2018,2018-09,Fashion Accessories Model 223,Fashion,Accessories,BrandE,2383.04,0.68,2416.84,0,8,Thiruvananthapuram,Kerala,18-24,True,COD,No Return,5.0,False,
b1d20ab3-a74e-4f32-8ced-4f7db2959244,CUST4719,PROD838,2019-06-08,2019,2019-06,Home & Kitchen Home Decor Model 243,Home & Kitchen,Home Decor,BrandG,1790.38,0.67,1828.38,100,0,Kolkata,West Bengal,25-34,True,COD,No Return,4.85,True,Eid
992b459a-918c-4c91-9617-0589553ab536,CUST4073,PROD830,2023-10-10,2023,2023-10,Books Children Model 727,Books,Children,BrandF,5177.34,18.54,4217.46,0,0,Hyderabad,Telangana,35-44,True,Card,No Return,4.06,False,
30d249ef-02c2-42e7-a217-3370b9836fe9,CUST2223,PROD1344,2016-01-15,2016,2016-01,Electronics Laptops Model 978,Electronics,Laptops,BrandI,283.23,6.37,265.19,0,5,Hyderabad,Telangana,35-44,False,UPI,No Return,4.39,False,
879165be-e21c-406c-a7ba-f7ffbe3f7531,CUST4202,PROD2083,2025-07-04,2025,2025-07,Fashion Footwear Model 799,Fashion,Footwear,BrandE,215.64,20.01,172.49,50,1,Vadodara,Gujarat,25-34,True,COD,No Return,4.36,True,New Year
9ba066b5-9c51-4f2c-8a3b-3dc92e2c700e,CUST1987,PROD2059,2023-06-20,2023,2023-06,Electronics Audio Model 469,Electronics,Audio,BrandE,5984.35,5.76,5714.65,0,5,Bengaluru,Karnataka,25-34,True,Card,No Return,3.83,False,
d1eed92e-9210-4a92-9009-6ae89187e061,CUST2067,PROD1526,2016-04-13,2016,2016-04,Toys Educational Model 638,Toys,Educational,BrandI,415.53,12.46,363.75,0,8,Coimbatore,Tamil Nadu,25-34,True,NetBanking,No Return,3.58,False,
025e4dce-9ab2-4236-ae6c-13d901cfcd97,CUST1998,PROD1002,2018-03-15,2018,2018-03,Home & Kitchen Bath Model 535,Home & Kitchen,Bath,BrandB,1854.12,0.58,1843.37,0,0,Delhi,Delhi,35-44,False,Card,No Return,4.26,False,
7e16bdf1-97bc-4bde-be57-fe31a3289dd3,CUST2967,PROD2076,2021-01-04,2021,2021-01,Electronics Audio Model 311,Electronics,Audio,BrandJ,5092.0,4.04,4886.28,0,6,Bengaluru,Karnataka,45-54,True,Card,No Return,4.19,False,
0bce305f-348f-4c56-9840-89a92befa30a,CUST4871,PROD1738,2016-03-01,2016,2016-03,Electronics Mobiles Model 661,Electronics,Mobiles,BrandH,2853.4,7.98,2625.7,0,6,Thiruvananthapuram,Kerala,35-44,False,UPI,No Return,4.11,False,
aa959517-89b5-4f6f-9cf2-347b6c1d507a,CUST4436,PROD208,2020-02-04,2020,2020-02,Fashion Men Clothing Model 246,Fashion,Men Clothing,BrandG,1346.69,5.3,1275.32,40,7,Pune,Maharashtra,25-34,False,UPI,Returned,4.92,False,
676503f0-801d-4494-886a-5a3f3774c172,CUST1803,PROD125,2023-05-02,2023,2023-05,Fashion Men Clothing Model 289,Fashion,Men Clothing,BrandD,1109.11,5.49,1048.22,0,2,Visakhapatnam,Andhra Pradesh,25-34,True,Card,Returned,4.41,False,
fe5a0b00-8934-4975-ac36-b2f9974b23d1,CUST3765,PROD768,2015-03-19,2015,2015-03,Grocery Beverages Model 272,Grocery,Beverages,BrandE,495.79,4.8,471.99,40,7,Kolkata,West Bengal,25-34,True,Card,No Return,4.14,False,
540af9a4-0c67-4f3a-a206-4cd2bb830b71,CUST2048,PROD754,2015-11-05,2015,2015-11,Books Non-Fiction Model 119,Books,Non-Fiction,BrandB,2267.1,8.05,2159.6,50,0,Vadodara,Gujarat,25-34,True,COD,No Return,3.64,False,
2eeddc9d-08ec-4daf-90b5-cd7d447b1f29,CUST1559,PROD669,2024-07-25,2024,2024-07,Electronics Audio Model 337,Electronics,Audio,BrandJ,2602.28,13.03,2338.2,0,9,Hyderabad,Telangana,18-24,True,NetBanking,No Return,5.0,False,
78e9923d-7ae7-496b-b4a1-a84dc9b2ff4f,CUST4102,PROD194,2021-11-19,2021,2021-11,Grocery Staples Model 876,Grocery,Staples,BrandD,1015.02,13.39,879.11,0,2,Lucknow,Uttar Pradesh,25-34,False,UPI,No Return,5.0,False,
78305a74-5a66-4026-b0e8-cc960b9294c4,CUST2551,PROD2056,2020-10-18,2020,2020-10,Sports Outdoor Model 262,Sports,Outdoor,BrandD,1258.2,2.62,1225.24,50,8,Jaipur,Rajasthan,25-34,False,NetBanking,No Return,3.69,False,
13239c32-739c-4059-94ff-3a6b1fb28725,CUST3050,PROD918,2017-01-30,2017,2017-01,Fashion Footwear Model 724,Fashion,Footwear,BrandH,2017.89,10.66,1802.78,0,6,Mumbai,Maharashtra,18-24,False,Card,No Return,5.0,False,
e62ccdc0-12c2-4e8a-9f8f-99eda1307509,CUST3988,PROD1759,2015-08-12,2015,2015-08,Beauty Haircare Model 353,Beauty,Haircare,BrandG,1518.44,5.5,1484.93,40,0,Surat,Gujarat,35-44,False,UPI,No Return,2.99,False,
9545862a-a4d2-43d0-a415-c86048957428,CUST2476,PROD463,2022-01-04,2022,2022-01,Beauty Makeup Model 464,Beauty,Makeup,BrandG,1956.68,4.45,1869.61,100,1,Bengaluru,Karnataka,25-34,True,Card,Returned,3.84,False,
9c9ced70-ebe8-4ebd-93fe-5c6bfc1e0e54,CUST3304,PROD1834,2018-09-23,2018,2018-09,Electronics Cameras Model 882,Electronics,Cameras,BrandG,1531.54,6.77,1427.85,100,8,Mysuru,Karnataka,35-44,False,Card,No Return,3.5,False,
fe78c625-628d-4877-857f-05da7d5b4f75,CUST1431,PROD645,2018-05-14,2018,2018-05,Home & Kitchen Home Decor Model 324,Home & Kitchen,Home Decor,BrandD,300.15,21.95,234.27,0,0,Indore,Madhya Pradesh,35-44,True,COD,No Return,4.18,False,
8cd264d3-4f85-48de-a603-aaee0ee9b0dd,CUST4132,PROD906,2025-05-11,2025,2025-05,Home & Kitchen Home Decor Model 782,Home & Kitchen,Home Decor,BrandD,1582.87,1.16,1564.51,0,0,Patna,Bihar,35-44,False,COD,No Return,4.09,False,
79da9e24-5aee-4599-a0dd-2a87d9f546da,CUST3361,PROD1229,2023-08-04,2023,2023-08,Grocery Beverages Model 257,Grocery,Beverages,BrandE,1854.81,5.24,1757.62,0,7,Vadodara,Gujarat,25-34,False,UPI,No Return,5.0,False,
914e6ac6-c5c0-469d-9142-51d003086a83,CUST2874,PROD1868,2022-03-10,2022,2022-03,Beauty Wellness Model 301,Beauty,Wellness,BrandI,4598.73,13.94,3957.67,40,6,Coimbatore,Tamil Nadu,25-34,False,UPI,No Return,3.43,False,
8affe08e-87d3-42dc-91dc-9c9a62083cd9,CUST2009,PROD1469,2019-10-24,2019,2019-10,Home & Kitchen Bath Model 903,Home & Kitchen,Bath,BrandB,878.29,4.8,836.13,0,1,Patna,Bihar,18-24,False,Card,No Return,3.25,False,
c295d65c-36cc-4d89-acf0-44211296a414,CUST4108,PROD1218,2024-12-22,2024,2024-12,Toys Action Figures Model 525,Toys,Action Figures,BrandB,1562.46,11.23,1487.0,0,6,Ahmedabad,Gujarat,35-44,True,UPI,No Return,3.08,False,
dae44dc3-3957-44ba-9f86-e6656e29fbde,CUST3845,PROD1045,2017-03-16,2017,2017-03,Electronics Laptops Model 123,Electronics,Laptops,BrandH,7282.5,4.81,6932.21,50,9,Surat,Gujarat,18-24,True,NetBanking,No Return,3.78,False,
80fc343c-04c1-4ac5-ab6e-d6cffb8a8bfe,CUST1390,PROD660,2025-07-29,2025,2025-07,Home & Kitchen Bath Model 934,Home & Kitchen,Bath,BrandH,56.04,2.36,54.72,60,0,Mumbai,Maharashtra,25-34,True,NetBanking,No Return,3.88,False,
01e137cf-1493-4fa4-80f0-2ae8c411dd9b,CUST2169,PROD915,2016-05-16,2016,2016-05,Toys Puzzles Model 901,Toys,Puzzles,BrandH,704.32,8.18,646.71,0,2,Coimbatore,Tamil Nadu,35-44,False,NetBanking,Cancelled,4.12,False,
37dfc511-1d74-49fb-8bed-c55974bb50d6,CUST4450,PROD1538,2019-05-11,2019,2019-05,Fashion Accessories Model 310,Fashion,Accessories,BrandD,2655.39,28.34,1977.85,0,4,Nagpur,Maharashtra,18-24,False,COD,No Return,5.0,False,
73f00dc6-fb48-46a8-bd23-629615f2d747,CUST1881,PROD909,2015-02-16,2015,2015-02,Toys Puzzles Model 617,Toys,Puzzles,BrandB,122.18,41.26,71.77,40,5,Kolkata,West Bengal,25-34,False,COD,No Return,4.09,False,
ead59d4f-b799-40fe-9e4c-437639ac84c2,CUST3541,PROD939,2015-12-29,2015,2015-12,Home & Kitchen Kitchen Appliances Model 521,Home & Kitchen,Kitchen Appliances,BrandI,2639.94,52.49,1254.24,0,2,Coimbatore,Tamil Nadu,25-34,True,UPI,No Return,1.84,False,
bf645550-4554-4034-8cef-125edc509917,CUST4167,PROD1269,2023-10-22,2023,2023-10,Electronics Cameras Model 894,Electronics,Cameras,BrandD,1625.18,14.1,1396.03,0,7,Jaipur,Rajasthan,35-44,True,COD,No Return,4.06,False,
f2a699d8-89af-46fc-9c30-9437ecacb963,CUST1882,PROD1075,2018-01-18,2018,2018-01,Grocery Personal Care Model 953,Grocery,Personal Care,BrandH,3228.28,14.17,2770.83,30,6,Pune,Maharashtra,55+,True,COD,No Return,4.19,False,
e315013b-7ea4-49e7-b7df-953ac72935dd,CUST4265,PROD1515,2021-02-12,2021,2021-02,Fashion Men Clothing Model 172,Fashion,Men Clothing,BrandG,1051.65,3.81,1011.58,0,0,Pune,Maharashtra,18-24,False,COD,No Return,4.0,False,
3188389a-54c1-434d-93ac-be339ee597e5,CUST3368,PROD1440,2018-03-04,2018,2018-03,Books Fiction Model 890,Books,Fiction,BrandA,2396.4,7.15,2225.06,0,6,Lucknow,Uttar Pradesh,35-44,False,COD,No Return,3.56,False,
3b849a3b-818a-4346-8dcd-38c3d318181a,CUST4611,PROD954,2024-04-25,2024,2024-04,Grocery Staples Model 513,Grocery,Staples,BrandI,789.82,8.18,725.21,30,4,Bengaluru,Karnataka,45-54,False,UPI,No Return,3.62,False,
0cdde510-0809-4769-8f61-9d549e4721a4,CUST1821,PROD628,2023-08-19,2023,2023-08,Home & Kitchen Home Decor Model 409,Home & Kitchen,Home Decor,BrandI,3095.05,17.6,2550.32,0,2,Chennai,Tamil Nadu,55+,True,UPI,No Return,4.64,False,
95e92b8a-ff24-4a48-9d46-6fcf02027463,CUST3749,PROD296,2021-05-05,2021,2021-05,Home & Kitchen Kitchen Appliances Model 310,Home & Kitchen,Kitchen Appliances,BrandI,1781.03,1.0,1763.22,0,2,Bengaluru,Karnataka,25-34,False,COD,No Return,3.59,False,
6ad6c452-1eb4-41a2-b202-5dd5882d1bdd,CUST1832,PROD1895,2016-04-20,2016,2016-04,Electronics Mobiles Model 696,Electronics,Mobiles,BrandE,2720.94,3.24,2632.78,30,1,Mumbai,Maharashtra,55+,False,Card,No Return,3.89,False,
c541226f-1efa-437f-9e04-337f50bf4808,CUST3133,PROD1237,2025-06-17,2025,2025-06,Toys Action Figures Model 396,Toys,Action Figures,BrandB,1486.8,14.89,1365.42,0,1,Patna,Bihar,25-34,False,UPI,No Return,3.96,False,
831f802f-2d3c-4f2b-8dcc-1277afddca13,CUST4164,PROD2003,2015-11-04,2015,2015-11,Beauty Wellness Model 587,Beauty,Wellness,BrandI,737.78,19.72,592.29,0,5,Vadodara,Gujarat,25-34,False,Card,No Return,2.57,False,
57e22a67-a35e-4df8-81bd-6e426714b299,CUST1153,PROD1980,2015-11-23,2015,2015-11,Beauty Haircare Model 729,Beauty,Haircare,BrandB,398.9,3.05,386.73,60,5,Vadodara,Gujarat,18-24,False,UPI,No Return,4.67,False,
88c83a1e-b3d2-431a-8d4c-e27000c67bc6,CUST2163,PROD1896,2018-11-27,2018,2018-11,Electronics Laptops Model 184,Electronics,Laptops,BrandF,5752.31,0.14,5744.26,0,1,Delhi,Delhi,25-34,False,Wallet,No Return,3.57,True,Eid
5835994c-5a95-419e-a391-d473f4d067a6,CUST4334,PROD805,2017-11-03,2017,2017-11,Fashion Footwear Model 279,Fashion,Footwear,BrandH,1766.55,13.53,1527.54,40,1,Bengaluru,Karnataka,18-24,False,UPI,No Return,3.33,True,New Year
